ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
24,7,Mcf7,nan,0,0,15,nan,2,0,20240515,84396,177062,1556,1213,1159,767,1375.701965,1007.133656,16.38536175,103881,0.79373053,327.8053151,1,0.476646598,0.061030084,433.8776458,492.5890782,120.8304597,38.62074885,31.38470965,281.8975325,263.9145605,-31.49480787,4168.635098,0.812429607,0.442246301,0.129999997,0.13112731,0.021688277,0.076384682,0.026314274,0.007120792,0.008906244,0.009340476,0.003232576,0.019572303,0.00651013,0.017430118,0.014143831,0.006096819,0.011339689,0.004650966,0.012141262,0.010774585,0.006840867,0.013756783,0.012712017,0.00495203,0.009399942,0.001447501,0.002438595,0.003999033,0.006948778,0.00799838,0.001718873,0,0,0,0.00357333,0.007875758,0,0.019625572,75.56250055,1.866431748,0.20263304,0.054247036,0,0,0,0,0,0.393660563,0.36755796,0.397636995,0.378134541,0.28175091,0.361260826,0.272700457,0.320610309,0.464341681,0.314293361,0.481325767,0.392452469,0.867896044,0.980662804,0.853293719,0.925460894,0.065370259,0.058236519,0.066373202,0.06145525,2.007617973,2.102063916,1.993636505,2.062604726,-0.156387694,-0.071579542,-0.168710011,-0.109770661,0.537267419,0.380109692,0.554455482,0.461548976,0.862059937,0.831308776,0.865876801,0.846015554,6.244652867,6.242438885,6.244284942,6.244742016,1.711038093,1.69976794,1.708959492,1.715322067,0.770229054,0.692428333,0.778828382,0.734814305,0.262994991,0.26342229,0.26288221,0.263856154
24,8,Mcf7,nan,0,0,15,nan,2,0,20240515,71444,122211,1788,1612,1455,1245,1629.548206,1427.449149,11.84549993,89742,0.668930039,301.6045856,1,0.584595495,0.084420244,369.6925238,412.082516,115.0695442,37.35936982,31.40063694,292.8203444,274.8018315,23.99674417,3261.102956,0.796104388,0.520860343,0.096685424,0.168566631,0.051570424,0.049039165,0.016016792,0.011409745,0.031172635,0.002506024,0.022332291,0.02388064,0.013877533,0.005779828,0.019325239,0.006084725,0.006695973,0.012457316,0.009786328,0.017309944,0.002154008,0.005003305,0.008062602,0.005734987,0.008672203,0.003468415,0.00723432,0.003656349,0.005552531,0.002338594,0.003955217,0.009602458,0.124513436,0,0.043427045,0.056688887,0,0.160724556,72.77226037,1.181932858,0.752577196,0.042539214,0,0,0,0,0,0.620656112,0.601195052,0.621424625,0.608383906,0.166434641,0.190977378,0.15758873,0.187970363,0.411463657,0.329489991,0.444710236,0.335955553,0.649725394,0.706772599,0.629829564,0.69681043,0.094255586,0.088618433,0.095032286,0.090365291,1.322807996,1.372063479,1.312045746,1.357217004,-0.161955803,-0.102825789,-0.181633973,-0.116321026,0.456000338,0.371750408,0.480186212,0.392844029,0.919915021,0.907131627,0.921951925,0.910983298,6.115012036,6.115133782,6.115327876,6.115541684,1.14104497,1.167120562,1.149503901,1.149631667,0.399153681,0.378670727,0.410002249,0.378167534,0.141397081,0.142412026,0.141897745,0.141534474
24,9,Mcf7,nan,0,0,15,nan,2,0,20240515,90589,133200,1378,1539,1008,1179,1204.566206,1373.126207,11.97092117,110510,0.593050232,339.6196359,1,0.680097598,0.08353576,388.9983911,443.9481952,129.7574661,43.17826139,37.01351105,347.2505165,313.2080696,-66.93388453,3691.530409,0.819735771,0.585222473,0.052120227,0.205636796,0.035287175,0.023242045,0.02291155,0.028668947,0.030456519,0.01328471,0.014265085,0.020804599,0.002305821,0.015341722,0.009517823,0.016038547,0.008899577,0.010677645,0.012033585,0.002472493,0.000893733,0.010080694,0.013918498,0.003144504,0.011120608,0.005471644,0.001225332,0.005644377,0.002209956,0.004424725,0.003285713,0.008564422,0.935342416,0,0.211027086,0.266774558,0,0.633543155,68.10486732,1.45402848,0.361288009,0.020050995,0.549615514,1.055259932,0,0,0,0.336450531,0.31477016,0.334858776,0.321813575,0.394544669,0.543597386,0.383647226,0.475849445,0.507199698,0.322539703,0.519866619,0.40689661,1.018332743,1.157869009,1.011502212,1.107034816,0.046411701,0.041568629,0.046174044,0.043149425,2.385842338,2.49573501,2.383482776,2.462768654,-0.18309646,-0.102216883,-0.183304099,-0.127035503,0.617858664,0.485530125,0.617920786,0.532919116,0.840932509,0.808899455,0.839518336,0.820113253,6.38021248,6.378677061,6.378935989,6.37938451,1.94587222,1.918333546,1.953463397,1.933731681,1.20669083,1.06121219,1.214438811,1.128759305,0.400308875,0.401202394,0.399521509,0.401152188
24,10,Mcf7,nan,0,0,15,nan,2,0,20240515,48976,67791,1540,1631,1363,1248,1448.678598,1446.352601,5.315518296,55335,0.894870361,249.7161988,1,0.722455783,0.188128409,379.1077613,387.4893547,79,30.71374078,27.89265136,173.6492678,169.2057096,10.05405238,1808.711904,0.885081775,0.414524114,0.02622159,0.173743852,0.080282911,0.017124774,0.00614189,0.036003032,0.056225763,0.029139206,0.010973944,0.001685541,0.002024894,0.00673831,0.006643128,0.023806628,0.010234403,0.001082159,0.007093637,0.005101345,0.002731169,0.011867291,0.007085693,0.004355155,0.008496353,0.001882326,0.006075705,0.005077917,0.006583268,0.004949493,0.002722265,0.148301118,0.950121069,0,0.236463071,0.309612117,0,0.801952602,63.79904247,1.549126343,1.202904295,0.00034956,0,0.005657196,0.020392354,0,0,0.449231366,0.427923392,0.458573897,0.44292526,0.253440731,0.324028485,0.232201053,0.275061697,0.490540962,0.350630596,0.532817898,0.447298519,0.827524699,0.93817453,0.789426666,0.86375898,0.078464747,0.070914001,0.081606403,0.07614044,1.899251183,1.988412556,1.861369896,1.928428225,-0.184421271,-0.103041307,-0.219927007,-0.156792175,0.565792677,0.44077116,0.607190236,0.528863569,0.880586034,0.85725757,0.889289296,0.873676708,6.144986364,6.144538596,6.143582351,6.14507276,1.614958133,1.605217484,1.603717845,1.611227714,0.741499831,0.673950426,0.761848385,0.720273782,0.24873514,0.249494728,0.24851236,0.24883387
24,11,Mcf7,nan,0,0,15,nan,2,0,20240515,83898,153584,1427,1819,963,1488,1176.058321,1635.022849,12.18001782,103524,0.863083187,326.836735,1,0.54626784,0.082101686,495.6865352,475.9800416,87.29833904,29.53410195,26.62705391,274.3331805,250.3523289,-63.90406811,3583.477631,0.810420772,0.466097617,0.068273322,0.132522606,0.083120057,0.060713213,0.014914568,0.028901398,0.041300041,0.028098663,0.011958173,0.007647013,0.002930434,0.017725877,0.011326947,0.014147752,0.010006634,0.010438785,0.009300825,0.004852229,0.000899042,0.004633354,0.012879562,0.005767024,0.004574052,0.001951646,0.00508457,0.009245946,0.010579871,0.003880405,0.001431462,0.182347158,1.742723445,0,0.353882214,0.458395476,0,1.04990222,61.41904019,1.8999239,0.648047357,0.179687485,0.678602926,1.673861278,0.151426798,0,0,0.220091494,0.203933488,0.22174818,0.208867329,0.455183174,0.639960386,0.439321616,0.535493406,0.64077756,0.492584916,0.651038297,0.577107437,1.093862671,1.253537363,1.07739886,1.173388902,0.049809742,0.04379671,0.050208401,0.046220033,2.915982815,3.04870711,2.89914119,3.000109831,-0.257222083,-0.175186719,-0.262977169,-0.207306602,0.759709569,0.665656606,0.764406476,0.707360027,0.813616825,0.775879899,0.81565377,0.791380434,6.174463746,6.174572914,6.177243293,6.177951367,2.397852463,2.351366042,2.396090628,2.389925312,2.079085977,1.882473047,2.078557063,1.997033542,0.633567288,0.630608358,0.62946967,0.633131737
25,1,Mcf7,nan,0,0,16,nan,2,0,20240515,82055,124200,1092,659,816,209,945.0151849,423.7648041,18.2063332,97653,0.848181487,323.2269649,1,0.660668277,0.054925942,456.4931196,449.4452136,117.2774488,35.62224841,30.61045573,265.8549142,241.8070233,-6.310286033,4332.800574,0.840271164,0.517004693,0.046504562,0.167271346,0.09464027,0.023273817,0.023439432,0.006405969,0.048774135,0.020277573,0.005406785,0.015336379,0.008919604,0.005985645,0.012560782,0.008318587,0.006752313,0.003352512,0.012439182,0.005968364,0.004505648,0.005513541,0.006892619,0.015649182,0.005577831,0.001883382,0.0030862,0.003001429,0.009920908,0.002705394,0.002645928,0,0,0,0,0,0,0.175676749,68.33941216,3.234683398,0.775775594,0.118036115,0.139162882,0.017249254,0.209148857,0.071388081,1.041815521,0.191794861,0.176192853,0.192637944,0.174773117,0.491198904,0.66533625,0.493460739,0.656031993,0.543456685,0.381393497,0.540769253,0.391368082,1.120142228,1.262998403,1.124025724,1.253285742,0.039967399,0.036006013,0.03997902,0.036041126,2.892332239,3.019902973,2.89292392,3.022086723,-0.164837722,-0.08426532,-0.163644028,-0.084018235,0.636580952,0.483016649,0.63470934,0.482522884,0.790603479,0.751369067,0.791316734,0.749081527,7.096399609,7.090685804,7.096365388,7.092338947,2.338514521,2.290174772,2.338362702,2.29851519,1.660618406,1.485744436,1.655614609,1.499727422,0.537954327,0.537770172,0.537268837,0.538939854
25,2,Mcf7,nan,0,0,16,nan,2,0,20240515,57827,85556,586,1127,294,834,436.2873917,982.9423453,14.47311163,68105,0.312259435,271.3441047,1,0.675896489,0.069093642,280.2214731,308.3715292,118.0889495,36.92882437,31.01612484,283.4910276,266.2095212,2.117391607,3243.031888,0.84908597,0.763549568,0.025683519,0.170369378,0.015590929,0.009068398,0.015458753,0.078794674,0.001909804,0.007907794,0.006101006,0.001494846,0.008003647,0.009727401,0.005248194,0.004439873,0.001498005,0.009504083,0.007318276,0.003141758,0.003134503,0.015979653,0.004436073,0.004236965,0.003300923,0.001011255,0.005309016,0.004202929,0.004908022,0.004195602,0.0043024,0,0,0,0,0.997767717,0,0.439449029,72.76398877,1.612916475,0.732510337,0.841605636,0.029732722,0,0,0,0,0.207934212,0.188612225,0.208620748,0.195738863,0.49205663,0.695365438,0.466785579,0.595600891,0.532409368,0.341290175,0.556323381,0.434841154,1.128045458,1.285648805,1.099987642,1.215198998,0.040791194,0.036113138,0.041262433,0.037918006,2.844690697,2.97757413,2.823269477,2.927746061,-0.167392818,-0.084608786,-0.180911034,-0.114992713,0.636621293,0.480938914,0.655499291,0.548062732,0.800980726,0.758526092,0.803518998,0.775606641,6.795922043,6.793781933,6.795056123,6.794575399,2.288911248,2.239333616,2.301803349,2.265810189,1.612590453,1.415929738,1.637384707,1.512128275,0.526161771,0.527823794,0.526042572,0.526932292
25,3,Mcf7,nan,0,0,16,nan,2,0,20240515,52434,78952,835,1228,557,944,697.8562002,1082.189858,13.5648479,61030,0.262783596,258.3815827,1,0.664125038,0.073719957,265.0740872,289.3872838,106.4706532,34.2106688,29.06888371,265.3682033,255.7580049,12.32950731,2989.639969,0.859151237,0.789182935,0.013826235,0.155839895,0.011465909,0.004144561,0.004763084,0.080028368,0.001510465,0.01888085,0.005151058,0.003592517,0.002873818,0.020614965,0.002853987,0.007142224,0.00095662,0.003174721,0.002815611,0.006162229,0.001185232,0.008083719,0.00264042,0.008664475,0.003314294,0.001411482,0.00234551,0.001250413,0.001150338,0.002015577,0.001956085,0,0,0.048545967,0.212451448,2.014759781,0,0.704745988,67.51679985,2.933139403,1.228289831,0.186929717,0.074083704,0.047133727,0.119736493,0.212992759,0.101094248,0.170605915,0.155345723,0.177595229,0.16175436,0.518916877,0.725993957,0.48664069,0.631144593,0.576568096,0.409466358,0.602857203,0.486500286,1.144281096,1.311795483,1.120605135,1.242394736,0.042036105,0.037182523,0.04344051,0.039243188,3.06385904,3.217083017,3.022978776,3.157662519,-0.180095064,-0.091645817,-0.204206083,-0.126806875,0.674302586,0.515570242,0.705104289,0.589809571,0.780042288,0.737279773,0.794122208,0.756805134,7.04544822,7.045380875,7.046856984,7.045020382,2.472541001,2.416328089,2.466412929,2.445273333,1.93208822,1.732778602,1.96406819,1.827063566,0.612751274,0.61469314,0.61267722,0.61455204
25,4,Mcf7,nan,0,0,16,nan,2,0,20240515,67463,104794,1590,1430,1288,1083,1431.790789,1247.910484,11.1013356,80410,0.592765881,293.0811482,1,0.643767773,0.090079251,333.3319753,365.321776,114.0394669,38.80205063,33.54101966,278.4604518,268.4571816,5.523120147,3067.788202,0.838987688,0.608061039,0.042792689,0.207798711,0.040980711,0.017388529,0.017542738,0.033496299,0.024552811,0.011866873,0.016187728,0.016241151,0.012901103,0.020140653,0.010235736,0.014440147,0.004501713,0.012831671,0.003356839,0.010046418,0.002746277,0.009712147,0.010005762,0.007365756,0.007895029,0.002519156,0.005285881,0.005033622,0.005577857,0.006259608,0.002539328,0,0,0.2992901,1.282720732,4.337282982,0,1.145391863,57.79014889,2.274836718,0.498059144,0.080917482,0.653395926,0.116195583,0.589618432,1.259838748,0.626233092,0.199387074,0.18059435,0.201095178,0.184539281,0.445074448,0.61953553,0.445687268,0.576349503,0.574680888,0.409521423,0.573906232,0.450479377,1.073867422,1.230537799,1.076863919,1.19652299,0.044744246,0.039636035,0.044913218,0.040699435,2.827342311,2.97414572,2.82547615,2.946677884,-0.19024441,-0.098691816,-0.191144387,-0.115799921,0.669419664,0.515405585,0.670536263,0.551229752,0.802773191,0.759685314,0.804704496,0.769778512,6.951136311,6.94954093,6.954279069,6.952093217,2.326676314,2.282053241,2.323672483,2.298443784,1.647822085,1.478882784,1.64628075,1.521295167,0.523224133,0.524604579,0.522992004,0.524411168
25,5,Mcf7,nan,0,0,16,nan,2,0,20240515,86648,145440,1366,1514,1006,1110,1190.063729,1305.406992,19.3706653,111543,0.511845345,332.1500566,1,0.595764576,0.051624453,371.9312878,442.9864558,126.8463638,37.75866959,30.61045573,328.7650466,319.5178425,7.636451552,4592.57727,0.77681253,0.557429899,0.010876583,0.218425962,0.025643673,0.008814067,0.020897446,0.014593935,0.018441789,0.018751813,0.004225159,0.019563123,0.008338239,0.030452883,0.008649804,0.01770526,0.004593837,0.005639826,0.005383986,0.008065224,0.004798121,0.001232311,0.009152025,0.003889693,0.003083181,0.004571498,0.004181163,0.00660838,0.004593717,0.003449552,0.004738908,0,0,0.37623469,1.575459457,4.948065927,0,1.199598818,53.71327477,3.037233231,1.284010866,0.654327692,0.844738269,0.234322704,0.88871334,1.680805562,0.804248469,0.164485895,0.148073701,0.165209666,0.151845624,0.568556001,0.827519756,0.556042452,0.721492693,0.566458807,0.369838578,0.575122404,0.451466968,1.189460703,1.377671142,1.17815061,1.306708953,0.037639777,0.032872367,0.037818208,0.034426874,3.157534551,3.322603362,3.144697716,3.273430943,-0.164821558,-0.070236967,-0.170883072,-0.100070794,0.657930301,0.463504719,0.666580242,0.540053839,0.767528747,0.71740862,0.768893247,0.732676855,7.216533776,7.210246279,7.216114006,7.212497419,2.513641377,2.440264045,2.516384262,2.479186004,2.0542905,1.798854145,2.061381754,1.909133546,0.655711625,0.656593475,0.654356051,0.65765656
25,6,Mcf7,nan,0,0,16,nan,2,0,20240515,64567,115810,553,1709,183,1396,350.7168058,1545.722645,10.32243552,77853,0.610047042,286.7215682,1,0.557525257,0.096876362,331.4639197,382.8380859,111.4271062,35.75517105,30.14962686,301.2218006,262.6404744,79.88564488,2894.018649,0.829345048,0.560906476,0.049629716,0.209896205,0.043497648,0.010460602,0.020038303,0.012362804,0.026730787,0.011923224,0.020646116,0.025264333,0.004698231,0.022078581,0.012258788,0.009975679,0.007687599,0.004540119,0.004098645,0.006643292,0.008393367,0.003624229,0.010601165,0.003083226,0.008500677,0.002568568,0.008158723,0.010178901,0.003715749,0.009623693,0.002141479,0,0,0,0.200979774,2.198362005,0,0.852237889,65.14869602,1.893730362,0.845116374,0.342623972,0.154463075,0,0,0,0,0.254741834,0.236459624,0.256731723,0.240062123,0.33502034,0.414111073,0.330793783,0.398458456,0.566507068,0.457001699,0.568961469,0.481663871,0.932775766,1.021241085,0.929304267,1.009850456,0.054078489,0.04917469,0.054564723,0.050164369,2.398459153,2.485562645,2.388665826,2.475716948,-0.222978426,-0.147206314,-0.22572108,-0.162073552,0.672485154,0.571221155,0.674858008,0.594802865,0.835276594,0.802844804,0.838067589,0.810892609,6.735962074,6.730504013,6.730492245,6.732653589,2.051320203,2.039467136,2.045109759,2.047276719,1.210658105,1.111164688,1.204074955,1.13899353,0.386419611,0.38131894,0.383717184,0.384362997
25,7,Mcf7,nan,0,0,16,nan,2,0,20240515,42557,73788,1947,1837,1689,1551,1820.756209,1684.92093,25.88478154,57967,0.537130977,232.7772654,1,0.576746897,0.038632739,271.0554093,297.5987231,81.88406438,21.42443822,14.31782106,251.5807872,228.6349266,-26.63332074,3720.597472,0.734159091,0.611813417,0.068139342,0.162308037,0.042117143,0.016804363,0.006398982,0.030298057,0.01435072,0.006503662,0.016720149,0.009413757,0.005482213,0.018730821,0.015275918,0.006516916,0.004042338,0.002892124,0.005400337,0.004667531,0.002364659,0.007960157,0.006689216,0.007996517,0.004760685,0.003160381,0.009502255,0.001319479,0.002386094,0.00321609,0.001273919,0.112612032,0,0.2514202,0.088606411,0.949102623,0,0.471962209,64.10290653,4.195052132,1.857864324,1.209927874,0,0,0,0.061901415,0.04595628,0.1585976,0.143047844,0.160562115,0.14401691,0.524617911,0.728668766,0.511810626,0.678404359,0.601166853,0.447046914,0.611171281,0.486065855,1.140807727,1.306924015,1.131250676,1.261597376,0.044979687,0.03960694,0.045445322,0.040755292,3.137670166,3.295504222,3.121375429,3.268842052,-0.189307467,-0.098459033,-0.199058101,-0.115445952,0.693629145,0.537712826,0.705995441,0.574464788,0.771794872,0.726399537,0.776529288,0.731202809,6.99252242,6.974681257,6.993380997,6.982110728,2.546172705,2.495223538,2.548345956,2.515525025,2.10614593,1.906884899,2.120765627,1.961639569,0.65769096,0.658888416,0.658144063,0.660010982
25,8,Mcf7,nan,0,0,16,nan,2,0,20240515,45588,71440,583,1843,279,1608,428.7069843,1731.484623,6.269414831,51888,0.760869593,240.9241465,1,0.638129899,0.159504519,301.6603141,326.741488,91.08786966,31.67107293,27.45906044,197.9585815,195.7488312,-69.89219994,1895.150504,0.878584644,0.543678998,0.078462735,0.191777861,0.060650176,0.040982782,0.016288277,0.009811284,0.033216321,0.011530422,0.015663287,0.003421009,0.004292596,0.007805335,0.01063324,0.00862191,0.00036164,0.021352212,0.015057114,0.006738601,0.002524954,0.004645069,0.004455432,0.003549542,0.004424236,0.001758544,0.001728456,0.004605649,0.00817534,0.00291958,0.001277924,0,0,0.035191435,0.755029836,3.685620362,0,1.01858151,61.79814467,2.382617202,0.696059894,0.278081035,0.335105177,0,0,0.051891934,0.063438837,0.237069997,0.216297835,0.240285255,0.221456111,0.38151921,0.500848351,0.370971039,0.459675769,0.515924666,0.364477732,0.529413127,0.416979511,0.994637036,1.111578184,0.984196269,1.076331533,0.056025321,0.049981274,0.056843682,0.05160215,2.513490715,2.62892602,2.500392224,2.600463252,-0.166388409,-0.082203722,-0.176237352,-0.103412573,0.605220149,0.449198956,0.619048937,0.496910331,0.81867278,0.777724368,0.823373083,0.790625497,6.746978971,6.742559729,6.745576377,6.74479889,2.098709296,2.06604999,2.094985949,2.085364632,1.194761106,1.075330413,1.205660443,1.117201127,0.394070079,0.394044691,0.394157871,0.394219224
26,1,Mcf7,nan,0,0,1,nan,2,0,20240515,15165,22050,704,675,554,528,630.6253215,601.9721728,6.490615219,18346,0.43406421,138.9556681,1,0.687755102,0.1540686,148.2278045,172.3513853,59.94163828,18.6184893,15.5241747,143.6740546,133.5357515,64.50739306,1112.16461,0.826610705,0.650014398,0.017628626,0.21356411,0.023124339,0.004069976,0.014565292,0.053117905,0.001352045,0.010838904,0.004099493,0.005204009,0.004553172,0.027018051,0.00921916,0.004675293,0.011158925,0.003208877,0.004028729,0.003162253,0.006615376,0.02247397,0.003165692,0.005624284,0.008067087,0.005765563,0.000550731,0.002046002,0.003182862,0.004938013,0.004448049,0.242552306,0,0.52473649,0,1.296909014,0.05972784,0,66.7447398,2.892690329,0.348368939,0,0,0,0,0,0.01646391,0.148406082,0.125540925,0.142521413,0.133706927,0.589984678,0.967782869,0.655533087,0.766190611,0.562429976,0.287174261,0.514163362,0.432265681,1.204859353,1.446182029,1.253419392,1.325042857,0.042954323,0.035200693,0.041257806,0.038759109,3.234215698,3.452986081,3.287476795,3.361138145,-0.16134412,-0.042133057,-0.131425735,-0.089794376,0.658120462,0.371617681,0.608489719,0.52051863,0.758162697,0.678528686,0.741266299,0.713708993,6.698217022,6.687204794,6.693326825,6.692236991,2.560820452,2.445843834,2.548182125,2.516080207,2.106656523,1.747559229,2.043041028,1.932926161,0.6741603,0.678835525,0.674643529,0.674779193
26,2,Mcf7,nan,0,0,1,nan,2,0,20240515,17440,39292,1082,769,873,581,984.9291284,665.5146789,2.053678372,19772,0.897527628,149.014421,1,0.443856256,0.486931164,230.1136549,250.1999201,47.01063709,18.33857243,16.40121947,105.3589104,101.4705091,50.98917788,670.8792924,0.882055432,0.354717215,0.084644503,0.135124469,0.047752398,0.073381203,0.028578035,0.009354005,0.022322249,0.014371058,0.02880404,0.028078988,0.011555543,0.00593511,0.006270537,0.00544438,0.004904462,0.002767792,0.007045588,0.011822783,0.005055654,0.003652219,0.006429628,0.008417045,0.003907344,0.004291764,0.003783335,0.0054007,0.004804515,0.005225032,0.001384039,0.680387997,0,0.833146636,0,1.707787419,0.070531152,0,61.76133021,4.313797004,0.592007535,0.341281259,0.253005871,0,0.126817972,0.191475458,0,0.136524591,0.124566427,0.138714786,0.124352408,0.844209777,1.188503704,0.79872376,1.127894898,0.539949723,0.350091283,0.566665166,0.392700616,1.3954925,1.571440698,1.364138269,1.539969697,0.032408063,0.028352938,0.033319064,0.029183841,3.536262634,3.677184966,3.517996912,3.669955378,-0.128735974,-0.054609683,-0.14150862,-0.06638355,0.62069685,0.431891826,0.644018176,0.471960181,0.717614255,0.668387867,0.726234494,0.67621115,6.787494067,6.785066667,6.793594943,6.798289031,2.678275816,2.581447837,2.686231391,2.633899297,2.825866383,2.468944403,2.887680826,2.58656597,0.91751904,0.914362027,0.921601146,0.928615217
26,3,Mcf7,nan,0,0,1,nan,2,0,20240515,22114,43068,1056,818,834,624,930.5911187,736.7436013,1.764452626,24891,0.870633786,167.7987464,1,0.513467075,0.566748002,248.4916699,246.868386,55.21775077,20.98270084,19.10497317,123.403678,122.2409329,53.51886995,700.2346315,0.88843357,0.461523569,0.108953881,0.120015547,0.065279674,0.081764517,0.028125397,0.020316008,0.019779734,0.023034955,0.011093066,0.019433533,0.007141195,0.008933112,0.005424482,0.011470447,0.00933533,0.00963993,0.002449556,0.001931962,0.002551725,0.020557299,0.012171813,0.004912733,0.009517457,0.003853096,0.00488035,0.00207295,0.002531876,0.003872537,0.002110829,0.341333495,0,0.635380554,0,1.423901138,0.062284281,0,65.71970666,2.935676708,0.141157449,0,0.039495743,0,0.006546858,0.060412366,0,0.177462922,0.165746749,0.182049767,0.168136828,0.60211153,0.801704466,0.549866866,0.718221547,0.413537603,0.21815643,0.46479691,0.30347165,1.209008357,1.349109278,1.162606073,1.294990905,0.042732466,0.038185727,0.04422872,0.040097257,2.969120545,3.065094074,2.932087963,3.039246701,-0.08906024,-0.025579208,-0.113267929,-0.048155462,0.491690328,0.276308921,0.544751946,0.37318064,0.752907252,0.708207297,0.76497215,0.727769892,6.850658109,6.849857961,6.850889896,6.855975679,2.289639853,2.190387143,2.310309247,2.246927853,1.451256369,1.249100827,1.504930189,1.344067939,0.513341975,0.512701323,0.513699264,0.515572372
